"year","colony","nest","species","date","eggs","chicks","stage","notes"
2014,tamiami_west,80,trhe,2014-05-02,0,2,,"4/26 one dead egg; 5/2 one dead egg"
2014,tamiami_west,80,trhe,2014-05-09,0,2,,"4/26 one dead egg; 5/2 one dead egg"
2014,tamiami_west,80,trhe,2014-05-16,0,,fledged,"4/26 one dead egg; 5/2 one dead egg"
2014,tamiami_west,80,trhe,2014-05-22,,,,"4/26 one dead egg; 5/2 one dead egg"
2014,tamiami_west,80,trhe,2014-05-30,,,,"4/26 one dead egg; 5/2 one dead egg"
2014,tamiami_west,80,trhe,2014-06-05,,,,"4/26 one dead egg; 5/2 one dead egg"
2014,tamiami_west,80,trhe,2014-06-12,,,,"4/26 one dead egg; 5/2 one dead egg"
2014,tamiami_west,80,trhe,2014-06-20,,,,"4/26 one dead egg; 5/2 one dead egg"
2014,tamiami_west,3,greg,2014-02-21,3,0,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-02-28,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-03-07,3,0,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-03-14,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-03-21,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-03-28,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-04-04,0,,empty,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-04-11,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-04-18,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-04-26,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-05-02,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-05-09,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-05-16,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-05-22,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-05-30,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-06-05,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-06-12,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,3,greg,2014-06-20,,,,"4/4 assumed gone - missed 4 weeks in a row"
2014,tamiami_west,119,trhe,2014-03-28,1,0,,
2014,tamiami_west,119,trhe,2014-04-04,3,0,,
2014,tamiami_west,119,trhe,2014-04-11,3,0,,
2014,tamiami_west,119,trhe,2014-04-18,3,0,,
2014,tamiami_west,119,trhe,2014-04-26,0,3,,
2014,tamiami_west,119,trhe,2014-05-02,0,3,,
2014,tamiami_west,119,trhe,2014-05-09,0,3,,
2014,tamiami_west,119,trhe,2014-05-16,0,,fledged,
2014,tamiami_west,97,greg,2014-02-21,0,0,,
2014,tamiami_west,97,greg,2014-02-28,0,0,,
2014,tamiami_west,97,greg,2014-03-07,0,3,,
2014,tamiami_west,97,greg,2014-03-14,0,1,,
2014,tamiami_west,97,greg,2014-03-28,0,,empty,
2014,tamiami_west,99,wost,2014-02-21,0,0,,
2014,tamiami_west,99,wost,2014-02-28,0,0,,
2014,tamiami_west,99,wost,2014-03-07,0,3,,
2014,tamiami_west,99,wost,2014-03-14,0,1,,
2014,tamiami_west,99,wost,2014-03-28,0,,empty,
2014,tamiami_west,5,wost,2014-02-21,2,0,,
2014,tamiami_west,5,wost,2014-02-28,2,0,,
2014,tamiami_west,5,wost,2014-03-07,0,,empty,
2014,tamiami_west,5,wost,2014-03-14,0,,empty,
2014,tamiami_west,5,wost,2014-03-28,0,,empty,
2014,tamiami_west,6,wost,2014-02-21,4,0,,
2014,tamiami_west,6,wost,2014-02-28,0,,empty,
2014,tamiami_west,6,wost,2014-03-07,0,,empty,
2014,tamiami_west,6,wost,2014-03-28,0,,empty,
2014,tamiami_west,7,wost,2014-02-21,4,0,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-02-28,3,1,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-03-07,0,,empty,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-03-14,0,,empty,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-03-21,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-03-28,0,,empty,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-04-04,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-04-11,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-04-18,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-04-26,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-05-02,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-05-09,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-05-16,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-05-22,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-05-30,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-06-05,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-06-12,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,7,wost,2014-06-20,,,,"2/28 1ST CHICK HATCH DAY; 3/7 egg found on ground below nest"
2014,tamiami_west,411,whib,2014-02-21,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-02-28,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-03-07,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-03-14,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-03-21,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-03-28,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-04-04,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-04-11,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-04-18,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-04-26,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-05-02,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-05-09,,,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-05-16,2,0,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-05-22,2,0,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-05-30,2,0,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-06-05,1,1,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-06-12,0,1,,"6/5 egg is hatching"
2014,tamiami_west,411,whib,2014-06-20,0,,empty,"6/5 egg is hatching"
2014,tamiami_west,413,whib,2014-05-16,3,0,,
2014,tamiami_west,413,whib,2014-05-22,3,0,,
2014,tamiami_west,413,whib,2014-05-30,3,0,,
2014,tamiami_west,413,whib,2014-06-05,0,3,,
2014,tamiami_west,413,whib,2014-06-12,0,3,,
2014,tamiami_west,413,whib,2014-06-20,0,2,,
2014,tamiami_west,415,whib,2014-02-21,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-02-28,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-03-07,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-03-14,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-03-21,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-03-28,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-04-04,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-04-11,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-04-18,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-04-26,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-05-02,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-05-09,,,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-05-16,2,0,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-05-22,2,0,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-05-30,2,0,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-06-05,1,1,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-06-12,0,1,,"6/12 1DE"
2014,tamiami_west,415,whib,2014-06-20,0,,empty,"6/12 1DE"
2014,tamiami_west,419,whib,2014-05-16,2,0,,
2014,tamiami_west,419,whib,2014-05-22,2,0,,
2014,tamiami_west,419,whib,2014-05-30,2,0,,
2014,tamiami_west,419,whib,2014-06-05,1,1,,
2014,tamiami_west,419,whib,2014-06-12,0,2,,
2014,tamiami_west,419,whib,2014-06-20,0,1,,
2014,tamiami_west,421,whib,2014-05-16,2,0,,
2014,tamiami_west,421,whib,2014-05-22,3,0,,
2014,tamiami_west,421,whib,2014-05-30,3,0,,
2014,tamiami_west,421,whib,2014-06-05,2,1,,
2014,tamiami_west,421,whib,2014-06-12,1,1,,
2014,tamiami_west,421,whib,2014-06-20,0,,empty,
2014,tamiami_west,423,whib,2014-02-21,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-02-28,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-03-07,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-03-14,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-03-21,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-03-28,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-04-04,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-04-11,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-04-18,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-04-26,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-05-02,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-05-09,,,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-05-16,2,0,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-05-22,3,0,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-05-30,3,0,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-06-05,2,1,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-06-12,0,2,,"6/5 one egg is hatching"
2014,tamiami_west,423,whib,2014-06-20,0,,empty,"6/5 one egg is hatching"
2014,tamiami_west,425,whib,2014-02-21,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-02-28,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-03-07,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-03-14,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-03-21,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-03-28,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-04-04,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-04-11,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-04-18,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-04-26,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-05-02,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-05-09,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-05-16,1,0,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-05-22,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-05-30,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-06-05,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-06-12,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,425,whib,2014-06-20,,,,"5/30 cannot find anywhere near this group"
2014,tamiami_west,427,whib,2014-05-16,3,0,,
2014,tamiami_west,427,whib,2014-05-22,3,0,,
2014,tamiami_west,427,whib,2014-05-30,3,0,,
2014,tamiami_west,427,whib,2014-06-05,1,2,,
2014,tamiami_west,427,whib,2014-06-12,0,3,,
2014,tamiami_west,427,whib,2014-06-20,0,1,,
2014,tamiami_west,274,whib,2014-05-22,2,0,,
2014,tamiami_west,274,whib,2014-05-30,3,0,,
2014,tamiami_west,274,whib,2014-06-05,1,1,,
2014,tamiami_west,274,whib,2014-06-12,0,2,,
2014,tamiami_west,274,whib,2014-06-20,0,,empty,
2014,tamiami_west,276,whib,2014-05-22,4,0,,
2014,tamiami_west,276,whib,2014-05-30,4,0,,
2014,tamiami_west,276,whib,2014-06-05,1,3,,
2014,tamiami_west,276,whib,2014-06-12,0,2,,
2014,tamiami_west,276,whib,2014-06-20,0,,empty,
2014,tamiami_west,431,whib,2014-05-16,2,0,,
2014,tamiami_west,431,whib,2014-05-22,3,0,,
2014,tamiami_west,431,whib,2014-05-30,3,0,,
2014,tamiami_west,431,whib,2014-06-05,3,0,,
2014,tamiami_west,431,whib,2014-06-12,3,0,,
2014,tamiami_west,431,whib,2014-06-20,1,0,,
2014,tamiami_west,429,whib,2014-05-16,3,0,,
2014,tamiami_west,429,whib,2014-05-22,3,0,,
2014,tamiami_west,429,whib,2014-05-30,0,,empty,
2014,tamiami_west,121,smhe,2014-02-21,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-02-28,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-03-07,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-03-14,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-03-21,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-03-28,3,0,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-04-04,3,0,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-04-11,2,0,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-04-18,1,0,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-04-26,0,,empty,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-05-02,0,,empty,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-05-09,0,,empty,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-05-16,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-05-22,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-05-30,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-06-05,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-06-12,,,,"4/11 ABANDONED?"
2014,tamiami_west,121,smhe,2014-06-20,,,,"4/11 ABANDONED?"
2014,tamiami_west,121A,smhe,2014-02-21,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-02-28,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-03-07,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-03-14,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-03-21,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-03-28,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-04-04,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-04-11,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-04-18,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-04-26,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-05-02,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-05-09,,,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-05-16,2,0,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-05-22,2,0,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-05-30,2,0,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-06-05,1,1,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-06-12,0,2,,"6/5 white chicks - chick is wet"
2014,tamiami_west,121A,smhe,2014-06-20,0,,empty,"6/5 white chicks - chick is wet"
2014,tamiami_west,373,whib,2014-05-30,2,0,,
2014,tamiami_west,373,whib,2014-06-05,1,1,,
2014,tamiami_west,373,whib,2014-06-12,0,2,,
2014,tamiami_west,373,whib,2014-06-20,0,,empty,
2014,tamiami_west,375,whib,2014-05-30,2,0,,
2014,tamiami_west,375,whib,2014-06-05,1,2,,
2014,tamiami_west,375,whib,2014-06-12,0,2,,
2014,tamiami_west,375,whib,2014-06-20,0,,empty,
2014,tamiami_west,377,whib,2014-05-30,3,0,,
2014,tamiami_west,377,whib,2014-06-05,2,1,,
2014,tamiami_west,377,whib,2014-06-12,1,2,,
2014,tamiami_west,377,whib,2014-06-20,0,2,,
2014,tamiami_west,439,whib,2014-05-30,3,0,,
2014,tamiami_west,439,whib,2014-06-05,0,3,,
2014,tamiami_west,439,whib,2014-06-20,0,2,,
2014,tamiami_west,379,whib,2014-02-21,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-02-28,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-03-07,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-03-14,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-03-21,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-03-28,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-04-04,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-04-11,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-04-18,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-04-26,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-05-02,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-05-09,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-05-16,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-05-22,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-05-30,3,0,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-06-05,0,3,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-06-12,,,,"6/20 1 DEAD CHICK"
2014,tamiami_west,379,whib,2014-06-20,0,0,,"6/20 1 DEAD CHICK"
2014,tamiami_west,8,greg,2014-02-21,2,0,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-02-28,0,2,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-03-07,0,2,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-03-14,0,0,empty,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-03-21,,,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-03-28,0,,empty,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-04-04,2,0,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-04-11,2,0,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-04-18,2,0,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-04-26,0,2,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-05-02,0,2,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-05-09,,,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-05-16,0,2,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-05-22,0,2,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-05-30,,,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-06-05,,,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-06-12,,,,"3/14 dead chick in nest"
2014,tamiami_west,8,greg,2014-06-20,,,,"3/14 dead chick in nest"
2014,tamiami_west,9,wost,2014-02-21,2,0,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-02-28,0,0,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-03-07,0,0,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-03-14,0,0,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-03-21,,,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-03-28,0,0,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-04-04,0,0,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-04-11,0,0,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-04-18,0,0,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-04-26,0,0,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-05-02,,,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-05-09,,,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-05-16,,,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-05-22,,,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-05-30,,,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-06-05,,,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-06-12,,,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,9,wost,2014-06-20,,,,"ANHINGA TOOK OVER NEST"
2014,tamiami_west,11,wost,2014-02-21,3,0,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-02-28,3,0,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-03-07,2,1,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-03-14,1,2,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-03-21,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-03-28,0,,empty,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-04-04,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-04-11,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-04-18,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-04-26,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-05-02,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-05-09,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-05-16,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-05-22,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-05-30,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-06-05,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-06-12,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,11,wost,2014-06-20,,,,"3/7 1ST CHICK HATCH DAY; 3/14 ONE CHICK SIGNIFICANTLY LARGER THAN OTHER"
2014,tamiami_west,51,wost,2014-02-21,,,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-02-28,3,0,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-03-07,2,0,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-03-14,2,0,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-03-21,,,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-03-28,0,,empty,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-04-04,3,0,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-04-11,2,0,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-04-18,3,0,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-04-26,0,3,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-05-02,1,2,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-05-09,0,2,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-05-16,0,1,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-05-22,0,2,,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-05-30,0,,empty,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
2014,tamiami_west,51,wost,2014-06-05,0,,empty,"5/16 one DC in nest; 5/22 dead chick still there; 5/30 dead chick still there"
